,state,fips,cases,deaths,employed-sugar-intake-daily,Winning Party,Democrats,Republicans
551,California,6,4022880,64372,22.9,Democrats,1,0
552,California,6,4034150,64415,22.9,Democrats,1,0
553,California,6,4037490,64417,22.9,Democrats,1,0
554,California,6,4040811,64417,22.9,Democrats,1,0
555,California,6,4066259,64538,22.9,Democrats,1,0
556,California,6,4073891,64533,22.9,Democrats,1,0
557,California,6,4084002,64626,22.9,Democrats,1,0
558,California,6,4096518,64680,22.9,Democrats,1,0
559,California,6,4111393,64719,22.9,Democrats,1,0
560,California,6,4115522,64732,22.9,Democrats,1,0
561,California,6,4134375,64777,22.9,Democrats,1,0
562,California,6,4147364,64787,22.9,Democrats,1,0
563,California,6,4157038,64838,22.9,Democrats,1,0
564,California,6,4168517,64481,22.9,Democrats,1,0
565,California,6,4179874,64533,22.9,Democrats,1,0
566,California,6,4194890,64596,22.9,Democrats,1,0
567,California,6,4208226,64630,22.9,Democrats,1,0
568,California,6,4219616,64661,22.9,Democrats,1,0
569,California,6,4232845,64684,22.9,Democrats,1,0
570,California,6,4243746,64727,22.9,Democrats,1,0
571,California,6,4259451,64816,22.9,Democrats,1,0
572,California,6,4277523,64908,22.9,Democrats,1,0
573,California,6,4303611,65020,22.9,Democrats,1,0
574,California,6,4316350,65082,22.9,Democrats,1,0
575,California,6,4328308,65127,22.9,Democrats,1,0
576,California,6,4341369,65160,22.9,Democrats,1,0
577,California,6,4352491,65228,22.9,Democrats,1,0
578,California,6,4365584,65368,22.9,Democrats,1,0
579,California,6,4381691,65483,22.9,Democrats,1,0
580,California,6,4396238,65605,22.9,Democrats,1,0
581,California,6,4410353,65676,22.9,Democrats,1,0
582,California,6,4422246,65746,22.9,Democrats,1,0
583,California,6,4437703,65793,22.9,Democrats,1,0
584,California,6,4449186,65863,22.9,Democrats,1,0
585,California,6,4471918,65987,22.9,Democrats,1,0
586,California,6,4486276,66153,22.9,Democrats,1,0
587,California,6,4498298,66297,22.9,Democrats,1,0
588,California,6,4508025,66388,22.9,Democrats,1,0
589,California,6,4518576,66481,22.9,Democrats,1,0
590,California,6,4525630,66496,22.9,Democrats,1,0
591,California,6,4536771,66569,22.9,Democrats,1,0
592,California,6,4545832,66722,22.9,Democrats,1,0
593,California,6,4556885,66898,22.9,Democrats,1,0
594,California,6,4566746,67062,22.9,Democrats,1,0
595,California,6,4575900,67149,22.9,Democrats,1,0
596,California,6,4583292,67199,22.9,Democrats,1,0
597,California,6,4599348,67312,22.9,Democrats,1,0
598,California,6,4608094,67422,22.9,Democrats,1,0
599,California,6,4616854,67647,22.9,Democrats,1,0
600,California,6,4629146,67825,22.9,Democrats,1,0
601,California,6,4639199,67948,22.9,Democrats,1,0
602,California,6,4647462,68034,22.9,Democrats,1,0
603,California,6,4654530,68106,22.9,Democrats,1,0
604,California,6,4663226,68158,22.9,Democrats,1,0
605,California,6,4669895,68244,22.9,Democrats,1,0
606,California,6,4677452,68402,22.9,Democrats,1,0
607,California,6,4687178,68532,22.9,Democrats,1,0
608,California,6,4694673,68710,22.9,Democrats,1,0
609,California,6,4696228,68740,22.9,Democrats,1,0
610,California,6,4697407,68756,22.9,Democrats,1,0
611,California,6,4717357,68917,22.9,Democrats,1,0
612,California,6,4722662,68985,22.9,Democrats,1,0
613,California,6,4729805,69133,22.9,Democrats,1,0
614,California,6,4739046,69278,22.9,Democrats,1,0
615,California,6,4747079,69387,22.9,Democrats,1,0
616,California,6,4748442,69405,22.9,Democrats,1,0
617,California,6,4749498,69420,22.9,Democrats,1,0
618,California,6,4764829,69574,22.9,Democrats,1,0
619,California,6,4769383,69652,22.9,Democrats,1,0
620,California,6,4775779,69819,22.9,Democrats,1,0
621,California,6,4782944,69985,22.9,Democrats,1,0
622,California,6,4789773,70132,22.9,Democrats,1,0
623,California,6,4790968,70156,22.9,Democrats,1,0
624,California,6,4792007,70160,22.9,Democrats,1,0
625,California,6,4805395,70295,22.9,Democrats,1,0
626,California,6,4810715,70343,22.9,Democrats,1,0
627,California,6,4815429,70459,22.9,Democrats,1,0
628,California,6,4821901,70607,22.9,Democrats,1,0
629,California,6,4828318,70766,22.9,Democrats,1,0
630,California,6,4829415,70778,22.9,Democrats,1,0
631,California,6,4830310,70784,22.9,Democrats,1,0
632,California,6,4845060,70981,22.9,Democrats,1,0
633,California,6,4849225,71046,22.9,Democrats,1,0
634,California,6,4853378,71192,22.9,Democrats,1,0
635,California,6,4860797,71369,22.9,Democrats,1,0
636,California,6,4867059,71504,22.9,Democrats,1,0
637,California,6,4868220,71519,22.9,Democrats,1,0
638,California,6,4869133,71528,22.9,Democrats,1,0
639,California,6,4872707,71639,22.9,Democrats,1,0
640,California,6,4890036,71800,22.9,Democrats,1,0
641,California,6,4895127,71935,22.9,Democrats,1,0
642,California,6,4908206,72026,22.9,Democrats,1,0
643,California,6,4915206,72140,22.9,Democrats,1,0
644,California,6,4916614,72144,22.9,Democrats,1,0
645,California,6,4917683,72140,22.9,Democrats,1,0
646,California,6,4933895,72289,22.9,Democrats,1,0
647,California,6,4938058,72365,22.9,Democrats,1,0
648,California,6,4943059,72471,22.9,Democrats,1,0
649,California,6,4951490,72560,22.9,Democrats,1,0
650,California,6,4959010,72650,22.9,Democrats,1,0
651,California,6,4960633,72671,22.9,Democrats,1,0
652,California,6,4961782,72698,22.9,Democrats,1,0
653,California,6,4978363,72811,22.9,Democrats,1,0
654,California,6,4982702,72922,22.9,Democrats,1,0
655,California,6,4987439,73075,22.9,Democrats,1,0
656,California,6,4993930,73132,22.9,Democrats,1,0
657,California,6,4996986,73201,22.9,Democrats,1,0
658,California,6,5006025,73279,22.9,Democrats,1,0
659,California,6,5006960,73286,22.9,Democrats,1,0
660,California,6,5014583,73411,22.9,Democrats,1,0
661,California,6,5019484,73487,22.9,Democrats,1,0
662,California,6,5024415,73614,22.9,Democrats,1,0
663,California,6,5031042,73781,22.9,Democrats,1,0
664,California,6,5037132,73901,22.9,Democrats,1,0
665,California,6,5038985,73927,22.9,Democrats,1,0
666,California,6,5040034,73938,22.9,Democrats,1,0
667,California,6,5051418,74042,22.9,Democrats,1,0
668,California,6,5055959,74157,22.9,Democrats,1,0
669,California,6,5060127,74308,22.9,Democrats,1,0
670,California,6,5060129,74314,22.9,Democrats,1,0
671,California,6,5062119,74355,22.9,Democrats,1,0
672,California,6,5062737,74374,22.9,Democrats,1,0
673,California,6,5063311,74385,22.9,Democrats,1,0
674,California,6,5080522,74553,22.9,Democrats,1,0
675,California,6,5085477,74670,22.9,Democrats,1,0
676,California,6,5090300,74781,22.9,Democrats,1,0
677,California,6,5099788,74884,22.9,Democrats,1,0
678,California,6,5107543,74987,22.9,Democrats,1,0
679,California,6,5109833,75006,22.9,Democrats,1,0
680,California,6,5111469,75008,22.9,Democrats,1,0
681,California,6,5128950,75102,22.9,Democrats,1,0
682,California,6,5135147,75169,22.9,Democrats,1,0
683,California,6,5141243,75279,22.9,Democrats,1,0
684,California,6,5148904,75374,22.9,Democrats,1,0
685,California,6,5155484,75445,22.9,Democrats,1,0
686,California,6,5157293,75468,22.9,Democrats,1,0
687,California,6,5158764,75477,22.9,Democrats,1,0
688,California,6,5173616,75571,22.9,Democrats,1,0
689,California,6,5179298,75637,22.9,Democrats,1,0
690,California,6,5184663,75718,22.9,Democrats,1,0
691,California,6,5192915,75792,22.9,Democrats,1,0
692,California,6,5201644,75898,22.9,Democrats,1,0
693,California,6,5205345,75917,22.9,Democrats,1,0
694,California,6,5208847,75927,22.9,Democrats,1,0
695,California,6,5227931,76014,22.9,Democrats,1,0
696,California,6,5238811,76078,22.9,Democrats,1,0
697,California,6,5251204,76151,22.9,Democrats,1,0
698,California,6,5271267,76249,22.9,Democrats,1,0
699,California,6,5291605,76317,22.9,Democrats,1,0
700,California,6,5291605,76319,22.9,Democrats,1,0
701,California,6,5312399,76332,22.9,Democrats,1,0
702,California,6,5329067,76368,22.9,Democrats,1,0
703,California,6,5378451,76453,22.9,Democrats,1,0
704,California,6,5408613,76548,22.9,Democrats,1,0
705,California,6,5457967,76644,22.9,Democrats,1,0
706,California,6,5515613,76709,22.9,Democrats,1,0
707,California,6,5515613,76709,22.9,Democrats,1,0
708,California,6,5560323,76712,22.9,Democrats,1,0
709,California,6,5606685,76745,22.9,Democrats,1,0
710,California,6,5748437,76821,22.9,Democrats,1,0
711,California,6,5807748,76967,22.9,Democrats,1,0
712,California,6,5892644,77042,22.9,Democrats,1,0
713,California,6,6003256,77231,22.9,Democrats,1,0
714,California,6,6037652,77248,22.9,Democrats,1,0
715,California,6,6083283,77260,22.9,Democrats,1,0
716,California,6,6311255,77412,22.9,Democrats,1,0
717,California,6,6447667,77447,22.9,Democrats,1,0
718,California,6,6556829,77595,22.9,Democrats,1,0
719,California,6,6716565,77839,22.9,Democrats,1,0
720,California,6,6832478,77940,22.9,Democrats,1,0
721,California,6,6874405,77966,22.9,Democrats,1,0
722,California,6,6919509,78017,22.9,Democrats,1,0
723,California,6,7140744,78142,22.9,Democrats,1,0
724,California,6,7215028,78224,22.9,Democrats,1,0
725,California,6,7324358,78325,22.9,Democrats,1,0
726,California,6,7487212,78529,22.9,Democrats,1,0
727,California,6,7621774,78700,22.9,Democrats,1,0
728,California,6,7660930,78775,22.9,Democrats,1,0
729,California,6,7688422,78839,22.9,Democrats,1,0
730,California,6,7904252,79001,22.9,Democrats,1,0
731,California,6,7984924,79118,22.9,Democrats,1,0
732,California,6,8055410,79353,22.9,Democrats,1,0
733,California,6,8172855,79643,22.9,Democrats,1,0
734,California,6,8248681,79934,22.9,Democrats,1,0
735,California,6,8270373,80004,22.9,Democrats,1,0
736,California,6,8287535,80038,22.9,Democrats,1,0
737,California,6,8411819,80267,22.9,Democrats,1,0
738,California,6,8447069,80434,22.9,Democrats,1,0
739,California,6,8483510,80727,22.9,Democrats,1,0
740,California,6,8562030,80922,22.9,Democrats,1,0
741,California,6,8604465,81180,22.9,Democrats,1,0
742,California,6,8614417,81267,22.9,Democrats,1,0
743,California,6,8621360,81334,22.9,Democrats,1,0
744,California,6,8658747,81524,22.9,Democrats,1,0
745,California,6,8702299,81806,22.9,Democrats,1,0
746,California,6,8753919,82108,22.9,Democrats,1,0
747,California,6,8767710,82321,22.9,Democrats,1,0
748,California,6,8791266,82578,22.9,Democrats,1,0
749,California,6,8795926,82660,22.9,Democrats,1,0
750,California,6,8800780,82727,22.9,Democrats,1,0
751,California,6,8834778,83028,22.9,Democrats,1,0
752,California,6,8847111,83226,22.9,Democrats,1,0
753,California,6,8861813,83466,22.9,Democrats,1,0
754,California,6,8870565,83686,22.9,Democrats,1,0
755,California,6,8885752,83936,22.9,Democrats,1,0
756,California,6,8888971,84020,22.9,Democrats,1,0
757,California,6,8891601,84089,22.9,Democrats,1,0
758,California,6,8892924,84109,22.9,Democrats,1,0
759,California,6,8921012,84437,22.9,Democrats,1,0
760,California,6,8929279,84580,22.9,Democrats,1,0
761,California,6,8943492,84832,22.9,Democrats,1,0
762,California,6,8956818,85078,22.9,Democrats,1,0
763,California,6,8958993,85142,22.9,Democrats,1,0
764,California,6,8958993,85142,22.9,Democrats,1,0
765,California,6,8975648,85564,22.9,Democrats,1,0
766,California,6,8978975,85682,22.9,Democrats,1,0
767,California,6,8984737,85975,22.9,Democrats,1,0
768,California,6,8995103,86135,22.9,Democrats,1,0
769,California,6,9001579,86345,22.9,Democrats,1,0
770,California,6,9002938,86394,22.9,Democrats,1,0
771,California,6,9003101,86429,22.9,Democrats,1,0
772,California,6,9013699,86731,22.9,Democrats,1,0
773,California,6,9016956,86818,22.9,Democrats,1,0
774,California,6,9021781,87032,22.9,Democrats,1,0
775,California,6,9028579,87197,22.9,Democrats,1,0
776,California,6,9033744,87322,22.9,Democrats,1,0
777,California,6,9035301,87386,22.9,Democrats,1,0
778,California,6,9035301,87386,22.9,Democrats,1,0
779,California,6,9044007,87665,22.9,Democrats,1,0
780,California,6,9045596,87713,22.9,Democrats,1,0
781,California,6,9048717,87869,22.9,Democrats,1,0
782,California,6,9054556,88015,22.9,Democrats,1,0
783,California,6,9061041,88131,22.9,Democrats,1,0
784,California,6,9064239,88156,22.9,Democrats,1,0
785,California,6,9064239,88162,22.9,Democrats,1,0
786,California,6,9073409,88322,22.9,Democrats,1,0
787,California,6,9074703,88367,22.9,Democrats,1,0
788,California,6,9079164,88461,22.9,Democrats,1,0
789,California,6,9084013,88571,22.9,Democrats,1,0
790,California,6,9087644,88689,22.9,Democrats,1,0
791,California,6,9088616,88708,22.9,Democrats,1,0
792,California,6,9088616,88709,22.9,Democrats,1,0
793,California,6,9094047,88814,22.9,Democrats,1,0
794,California,6,9095335,88838,22.9,Democrats,1,0
795,California,6,9098492,88942,22.9,Democrats,1,0
796,California,6,9103954,89018,22.9,Democrats,1,0
797,California,6,9108198,89076,22.9,Democrats,1,0
798,California,6,9108202,89076,22.9,Democrats,1,0
799,California,6,9108202,89078,22.9,Democrats,1,0
800,California,6,9110544,89120,22.9,Democrats,1,0
801,California,6,9117579,89240,22.9,Democrats,1,0
802,California,6,9118671,89273,22.9,Democrats,1,0
803,California,6,9119878,89324,22.9,Democrats,1,0
804,California,6,9132016,89426,22.9,Democrats,1,0
805,California,6,9132019,89429,22.9,Democrats,1,0
806,California,6,9132019,89438,22.9,Democrats,1,0
807,California,6,9134794,89484,22.9,Democrats,1,0
808,California,6,9135719,89514,22.9,Democrats,1,0
809,California,6,9136777,89554,22.9,Democrats,1,0
810,California,6,9151205,89629,22.9,Democrats,1,0
811,California,6,9158440,89744,22.9,Democrats,1,0
812,California,6,9158440,89744,22.9,Democrats,1,0
813,California,6,9158448,89752,22.9,Democrats,1,0
814,California,6,9161719,89785,22.9,Democrats,1,0
815,California,6,9171994,89877,22.9,Democrats,1,0
816,California,6,9173336,89915,22.9,Democrats,1,0
817,California,6,9175454,89947,22.9,Democrats,1,0
818,California,6,9191757,90090,22.9,Democrats,1,0
819,California,6,9191757,90090,22.9,Democrats,1,0
820,California,6,9191757,90093,22.9,Democrats,1,0
821,California,6,9196288,90123,22.9,Democrats,1,0
822,California,6,9212572,90221,22.9,Democrats,1,0
823,California,6,9214424,90237,22.9,Democrats,1,0
824,California,6,9216851,90277,22.9,Democrats,1,0
825,California,6,9235920,90419,22.9,Democrats,1,0
826,California,6,9235936,90419,22.9,Democrats,1,0
827,California,6,9235936,90422,22.9,Democrats,1,0
828,California,6,9241769,90440,22.9,Democrats,1,0
829,California,6,9261139,90541,22.9,Democrats,1,0
830,California,6,9263998,90571,22.9,Democrats,1,0
831,California,6,9266946,90581,22.9,Democrats,1,0
832,California,6,9289686,90704,22.9,Democrats,1,0
833,California,6,9289709,90704,22.9,Democrats,1,0
834,California,6,9289709,90706,22.9,Democrats,1,0
835,California,6,9296769,90712,22.9,Democrats,1,0
836,California,6,9321533,90822,22.9,Democrats,1,0
837,California,6,9324886,90804,22.9,Democrats,1,0
838,California,6,9328408,90818,22.9,Democrats,1,0
839,California,6,9351229,90959,22.9,Democrats,1,0
840,California,6,9351253,90961,22.9,Democrats,1,0
841,California,6,9351253,90961,22.9,Democrats,1,0
842,California,6,9359245,90986,22.9,Democrats,1,0
843,California,6,9398846,91058,22.9,Democrats,1,0
844,California,6,9402566,91067,22.9,Democrats,1,0
845,California,6,9407260,91079,22.9,Democrats,1,0
846,California,6,9449358,91203,22.9,Democrats,1,0
847,California,6,9449407,91203,22.9,Democrats,1,0
848,California,6,9449407,91209,22.9,Democrats,1,0
849,California,6,9461626,91231,22.9,Democrats,1,0
850,California,6,9505145,91316,22.9,Democrats,1,0
851,California,6,9509990,91340,22.9,Democrats,1,0
852,California,6,9516167,91353,22.9,Democrats,1,0
853,California,6,9557283,91462,22.9,Democrats,1,0
854,California,6,9557347,91463,22.9,Democrats,1,0
855,California,6,9557347,91464,22.9,Democrats,1,0
856,California,6,9569871,91469,22.9,Democrats,1,0
857,California,6,9572842,91489,22.9,Democrats,1,0
858,California,6,9618290,91552,22.9,Democrats,1,0
859,California,6,9623352,91590,22.9,Democrats,1,0
860,California,6,9661160,91660,22.9,Democrats,1,0
861,California,6,9661160,91659,22.9,Democrats,1,0
862,California,6,9661160,91659,22.9,Democrats,1,0
863,California,6,9675504,91681,22.9,Democrats,1,0
864,California,6,9728951,91740,22.9,Democrats,1,0
865,California,6,9735641,91763,22.9,Democrats,1,0
866,California,6,9740705,91771,22.9,Democrats,1,0
867,California,6,9789742,91862,22.9,Democrats,1,0
868,California,6,9789742,91862,22.9,Democrats,1,0
869,California,6,9789861,91862,22.9,Democrats,1,0
870,California,6,9802778,91881,22.9,Democrats,1,0
871,California,6,9850089,91956,22.9,Democrats,1,0
872,California,6,9856336,91969,22.9,Democrats,1,0
873,California,6,9861034,92004,22.9,Democrats,1,0
874,California,6,9894394,92086,22.9,Democrats,1,0
875,California,6,9894394,92086,22.9,Democrats,1,0
876,California,6,9894394,92086,22.9,Democrats,1,0
877,California,6,9906427,92097,22.9,Democrats,1,0
878,California,6,9955717,92155,22.9,Democrats,1,0
879,California,6,9962108,92173,22.9,Democrats,1,0
880,California,6,9967883,92186,22.9,Democrats,1,0
881,California,6,10025036,92271,22.9,Democrats,1,0
882,California,6,10025036,92271,22.9,Democrats,1,0
883,California,6,10025110,92272,22.9,Democrats,1,0
884,California,6,10038765,92289,22.9,Democrats,1,0
885,California,6,10087984,92371,22.9,Democrats,1,0
886,California,6,10095355,92403,22.9,Democrats,1,0
887,California,6,10101062,92418,22.9,Democrats,1,0
888,California,6,10156643,92541,22.9,Democrats,1,0
889,California,6,10156643,92541,22.9,Democrats,1,0
890,California,6,10156643,92541,22.9,Democrats,1,0
891,California,6,10171959,92560,22.9,Democrats,1,0
892,California,6,10177563,92580,22.9,Democrats,1,0
893,California,6,10228221,92673,22.9,Democrats,1,0
894,California,6,10233568,92690,22.9,Democrats,1,0
895,California,6,10279898,92793,22.9,Democrats,1,0
896,California,6,10279898,92793,22.9,Democrats,1,0
897,California,6,10279898,92793,22.9,Democrats,1,0
898,California,6,10298129,92829,22.9,Democrats,1,0
899,California,6,10358182,92900,22.9,Democrats,1,0
900,California,6,10365785,92927,22.9,Democrats,1,0
901,California,6,10374290,92947,22.9,Democrats,1,0
902,California,6,10435541,93043,22.9,Democrats,1,0
903,California,6,10435541,93043,22.9,Democrats,1,0
904,California,6,10435541,93043,22.9,Democrats,1,0
905,California,6,10454194,93072,22.9,Democrats,1,0
906,California,6,10506662,93152,22.9,Democrats,1,0
907,California,6,10513729,93180,22.9,Democrats,1,0
908,California,6,10522372,93216,22.9,Democrats,1,0
909,California,6,10578770,93325,22.9,Democrats,1,0
910,California,6,10578770,93325,22.9,Democrats,1,0
911,California,6,10578770,93325,22.9,Democrats,1,0
912,California,6,10594052,93362,22.9,Democrats,1,0
913,California,6,10641665,93438,22.9,Democrats,1,0
914,California,6,10649458,93482,22.9,Democrats,1,0
915,California,6,10656412,93508,22.9,Democrats,1,0
916,California,6,10700053,93613,22.9,Democrats,1,0
917,California,6,10700053,93613,22.9,Democrats,1,0
918,California,6,10700053,93613,22.9,Democrats,1,0
919,California,6,10713333,93651,22.9,Democrats,1,0
